name,genre,rating_val,nearest_station,address
Sakura Bakery,bread,3.43,Kudanshita Station,東京都千代田区九段南1-2-1 九段第３合同庁舎１Ｆ
Udon Sakaba Kamatake style udon bowl,Udon,3.43,Mitsukoshimae Station,東京都中央区日本橋室町2-1-1 日本橋三井タワーB1　コレド室町タワーダイニング
Double Tall Cafe Harajuku,"Cafe, curry rice, dining bar",3.43,Meijijingumae Station,東京都渋谷区神宮前1-11-11 グリーンファンタジア　２Ｆ
Chimoto Sohonten Asagaya Branch,"Sweets shop, shaved ice, Japanese sweets",3.43,Minamiasagaya Station,東京都杉並区阿佐谷南1-14-13 T.コンフォート 1F
Kushiagemono Shuns Marunouchi store,"Kushiage, Izakaya, Wine Bar",3.43,Nijubashi-mae Station,東京都千代田区丸の内2-7-3 東京ビルTOKIA B1F
Nagi restaurant,"Natural food, set meals, cafeteria",3.43,Shibuya Station,東京都渋谷区鶯谷町15-10 ロイヤルパレス渋谷 1F
Seibu Special Restaurant Hotel Okura,"Western food, hamburger, Japanese food",3.43,Ikebukuro Station,東京都豊島区南池袋1-28-1 西武池袋本店 8F
Komatsu Kanda West Exit Shopping Street,"Izakaya, Bar Bar, Pasta",3.43,Kanda Station,東京都千代田区内神田2-11-8
Popular Tavern Kogumaya,"Izakaya, Oden, Motsuyaki",3.43,Nakano station,東京都中野区中野3-36-4 深野ビル 2F
New Year&#39;s Shop Kitcho Shinjuku Isetan,"Japanese cuisine, Sake bar, Seafood dishes",3.43,Shinjuku Sanchome Station,東京都新宿区新宿3-14-1 伊勢丹新宿店 7F
Wine &amp; Dining Ebisuyama Top Bar,"bar bar, wine bar, italian",3.43,Ebisu Station,東京都渋谷区恵比寿南1-16-3 1F
Azabujuban Kibundo,Japanese sweets,3.43,Azabujuban Station,東京都港区麻布十番2-4-9
Tempura Fukuoka,Tempura,3.43,Asakusa (Tsukuba EXP) Station,東京都台東区西浅草2-7-8
Meat Iseya,"Sukiyaki, Shabu-shabu, Steak",3.43,Kichijoji Station,東京都武蔵野市御殿山1-2-1 いせや吉祥寺ビル B1
Chen&#39;s private dishes Akihabara store,"Chinese food, Izakaya, Ramen",3.43,Akihabara Station,東京都千代田区神田和泉町1-1-12 ミツバビル Ｂ１Ｆ
Taimeiken Seibu Ikebukuro store,"Western food, Omurice, Stew",3.43,Ikebukuro Station,東京都豊島区南池袋1-28-1 西武池袋本店 B1F
Ostrea oysterbar&amp;restaurant Shinjuku Sanchome branch,"Oyster bar, wine bar, izakaya/dining bar (others)",3.43,Shinjuku Sanchome Station,東京都新宿区新宿3-3-5 1F・2F・3F
Punggum 3rd store,"Korean food, Set meals/Dining room, Yakiniku",3.43,Shinokubo Station,東京都新宿区大久保1-16-14 山水林ビル　１Ｆ
Oden Japanese food Ginza Ogura Marunouchi TOKIA,"Izakaya, oden, eel",3.43,Nijubashimae Station,東京都千代田区丸の内2-7-3 東京ビルTOKIA 3F
Kumamoto Bar Usegatan,"Horse meat dishes, local cuisine (other), izakaya",3.43,Shinsen Station,東京都渋谷区神泉町10-17 コルベール神泉2F
Kirairaku,"Taiwanese cuisine, Izakaya",3.43,Hasunuma Station,東京都大田区西蒲田7-60-9
caijiating,"Yakiniku, Izakaya, Korean food",3.43,Ikebukuro Station,東京都豊島区池袋2-41-3 ロイヤルホテル新館　２Ｆ
Seafood restaurant Mukai,"Seafood dishes/seafood dishes, seafood bowls, sushi",3.43,Shinsen Station,東京都渋谷区神泉町15-6
makgeolli story,"Korean food, Korean hotpot, Izakaya",3.43,Shinokubo Station,東京都新宿区大久保1-16-24 1F
Japan Yakiniku Party Asakusabashi West Exit Branch,"Yakiniku, Izakaya, Bar Bar",3.43,Asakusabashi Station,東京都台東区浅草橋1-12-6 茂吉ビル 1F
Namaste Kathmandu Namaste Kathmandu,"Nepali food, Indian food, Indian curry",3.43,Kichijoji Station,東京都武蔵野市吉祥寺本町2-11-7 横瀬ビル　Ｂ１Ｆ
Vincennes,"cake, chocolate",3.43,Yutenji Station,東京都目黒区上目黒4-1-18
Tachikawa Aged Negase Soba Takaya,"Soba, rice bowls (other), izakaya",3.43,Nishi-Kunitachi Station,東京都立川市羽衣町3-15-27
gill breathing Nakameguro,"Izakaya, seafood cuisine, seafood cuisine, izakaya, dining bar (others)",3.43,Nakameguro Station,東京都目黒区上目黒2-14-2
Miyoshiya,"Western food, hamburgers, croquettes and fries",3.43,Shintomicho Station,東京都中央区新富2-3-13
Ba Ding Xuan,Chinese cuisine,3.43,Sakurashinmachi Station,東京都世田谷区桜新町1-19-13
Maruman,"Japanese sweets, rice crackers",3.43,Uchisaiwaicho Station,東京都港区西新橋1-11-1
Piers,"Indian curry, Indian food",3.43,Higashimurayama Station,東京都東村山市本町3-8-23 鈴木マンション　 1Ｆ
DIORAMA CAFE,"Cafe, cake, bar/alcohol (other)",3.43,Ikebukuro Station,東京都豊島区西池袋3-29-4 ジェスト7ビル B1F
Bamboo Garden,"Chinese cuisine, Shanghainese cuisine, tea and snacks",3.43,Kanda Station,東京都千代田区内神田3-22-4
rice ball restaurant,rice ball,3.43,Shin-Koganei Station,東京都小金井市東町4-5-9
Hazuki,"Izakaya, seafood/seafood dishes",3.43,Toranomon Station,東京都港区西新橋1-20-11 安藤ビル 2F
Tagoya,Izakaya,3.43,Kokubunji Station,東京都国分寺市南町3-16-6 太陽ビルB1F
Famous Sutadon restaurant Kokubunji branch,"Pork bowl, set meal/dining room, Chinese food",3.43,Kokubunji Station,東京都国分寺市南町2-16-14 富士野ビル　１Ｆ
HONOR braided,"French, Italian, Bistro",3.43,Jimbocho Station,東京都千代田区神田錦町3-22 テラススクエア 2F
THE STAND,"bar, cafe",3.43,Yurakucho Station,東京都千代田区有楽町2-9-1
Relais Sakura,"French, bistro, creative cuisine",3.43,Sakurashinmachi Station,東京都世田谷区新町1-36-9 １Ｆ
Yinshanlou Omotesando Store,"Chinese food, dining bar, French",3.43,Omotesando Station,東京都渋谷区神宮前4-12-10 表参道ヒルズ本館 3F
Kitchen Sugimoto Tobu Ikebukuro,"Bento, sukiyaki, curry rice",3.43,Ikebukuro Station,東京都豊島区西池袋1-1-25 東武百貨店池袋店 B2F
Ningyocho Bar Yu,"Italian, Bar Bar, Bistro",3.43,Ningyocho Station,東京都中央区日本橋富沢町16-5 SGビル 1Ｆ
Namaste Himal Oshima store,"Indian food, Indian curry, Nepali food",3.43,Nishiojima Station,東京都江東区大島4-2-5 クワハラビルB1F
Susan's MEAT BALL,"american food, hamburger",3.43,Hibiya Station,東京都千代田区有楽町1-1-2 東京ミッドタウン日比谷 B1F HIBIYA FOOD HALL
Musashino Udon Issai Main Store,"Udon, Curry Udon, Tendon/Tenju",3.43,Shibasaki Station,東京都調布市菊野台3-33-5
Shimizuya,"Standing eating soba, deep-fried food, soba",3.43,Asakusabashi Station,東京都台東区台東1-1-15
Nihonbashi Hana Ao,"Seafood dishes, seafood dishes, Japanese cuisine",3.43,Ningyocho Station,東京都中央区日本橋小舟町9-3 日本橋相互ビル 1F
Quatre Ecute Ueno,cake,3.43,Ueno Station,東京都台東区上野7-1-1 エキュート上野
Tonkatsu Tetsu Nagahara store,"Tonkatsu, curry rice, European curry",3.43,Nagahara Station,東京都大田区上池台1-21-2
Sendaizaka Himuka,"Japanese cuisine, horse sashimi, izakaya",3.43,Azabujuban Station,東京都港区麻布十番3-10-9 ミリオンパレス麻布仙台坂　Ｂ１
Handmade Soba Yanoshin,Soba,3.43,Asagaya Station,東京都杉並区阿佐谷南3-33-11
hidden ear,"italian, pasta",3.43,Machiya Ekimae Station,東京都荒川区町屋2-2-20 斎藤ビル 2F
Miyoshiya Narihira store,"Set meal/dining room, Western food, curry and rice",3.43,Tokyo Skytree Station,東京都墨田区業平1-12-3
Uo no Sanko Shinjuku West Exit O-Guard Store,"Izakaya, seafood/seafood dishes, sake bar",3.43,Shinjuku West Exit Station,東京都新宿区西新宿1-3-1 サンフラワービル B1F
Yurakucho Tenmai,"Tempura, Tendon/Tenju",3.43,Hibiya Station,東京都千代田区有楽町2-1-10
Homemade noodles Hi no Tori 73,"Ramen, Tsukemen",3.43,Koenji Station,東京都杉並区高円寺南4-25-8
Chinese soba banya,ramen,3.43,Shimotakaido Station,東京都世田谷区松原3-29-22
Sublime Kichijoji Inokashira Park store,"Izakaya, seafood/seafood dishes, sake bar",3.43,Kichijoji Station,東京都三鷹市井の頭4-1-11 水月ビル　２Ｆ
Lahore Akihabara store,"Western food, curry rice",3.43,Akihabara Station,東京都台東区台東1-11-6 渡辺ビル 1F
The Waffle,"Cafe, Western confectionery (other), Sweets (other)",3.43,Jiyugaoka station,東京都目黒区自由が丘1-25-9 自由が丘テラス1F
Fujiya,Set meal/dining room,3.43,Waseda (Metro) Station,東京都新宿区喜久井町25
Kamonka KITTE Marunouchi,"Chinese food, xiaolongbao, dandan noodles",3.43,Tokyo Station,東京都千代田区丸の内2-7-2 JPタワー 6F
Ramen Honpo Marumi,"Ramen, gyoza, yakisoba",3.43,Higashimurayama Station,東京都東村山市本町2-16-31
HARIO COFFEE,Cafe,3.43,Mitsukoshimae Station,東京都中央区日本橋室町1-12-15
Togakushi flour milling,"Soba, Sake bar, Shochu bar",3.43,Okachimachi Station,東京都台東区上野5-20-15
Setagaya,"Ramen, Tsukemen",3.43,Komazawa University Station,東京都世田谷区野沢2-1-2
Tsuzuri Sugar Industry Hall Store,"Dining bar, Izakaya, Japanese food (other)",3.43,Hibiya Station,東京都千代田区有楽町1-9-3 糖業会館・ニッポン放送本社ビル Ｂ１Ｆ
Chinese noodles Minoya,"Ramen, Tsukemen",3.43,Shibasaki Station,東京都調布市菊野台1-20-37
Grilled Hormone Monmon Kitashinagawa,"Yakiniku, Horumon",3.43,Kitashinagawa Station,東京都品川区北品川1-23-18 海文堂ビル B1F
commode kitchen,"Italian, pasta, steak",3.43,Sangenjaya Station,東京都世田谷区太子堂1-14-14 2F
Conveyor belt sushi Numazu Sushinosuke LaLaport Tachikawa Tachihi store,Conveyor belt sushi,3.43,Tachihi Station,東京都立川市泉町935-1 ららぽーと立川立飛 1F
black market,"Izakaya, Yakiton, Japanese cuisine",3.43,Akabane Station,東京都北区赤羽1-12-6
phoenix,"Restaurant (other), coffee shop",3.43,Sengoku Station,東京都文京区白山5-17-18
Paper Moon Green Springs store,"cafe, cake",3.43,Tachikawa North Station,東京都立川市緑町3-1 グリーンスプリングス 2F
Shiro Shiro Kagurazaka,"Japanese cuisine, Japanese food (others)",3.43,Ushigome Kagurazaka Station,東京都新宿区神楽坂5-30
Creative Chinese Hong Kong Handmade Dim Sum Chai,"Yum Cha, Dim Sum, Chinese Cuisine",3.43,Waseda (Metro) Station,東京都新宿区早稲田鶴巻町521 大坂ビル 1F
Nana Coredo Muromachi store,"Izakaya, Japanese cuisine",3.43,Mitsukoshimae Station,東京都中央区日本橋室町2-2-1 コレド室町 3F
already oneself oneself,ramen,3.43,Yoyogi Koen Station,東京都渋谷区神山町6-4 タナベビル B1F
Mano Maggio Osaki,"Italian, pasta, pizza",3.43,Osaki Station,東京都品川区大崎1-11-1 ゲートシティ大崎 プラザ 3F
Banbar,"Italian, Pasta, Bar Bar",3.43,Akihabara Station,東京都台東区台東1-9-4 松浦ビル1F
Handmade soba Hoteiya,"Soba, Izakaya/Dining Bar (Other)",3.43,Fuchu Station,東京都府中市宮町2-2-10
Una Izumi,eel,3.43,Kitashinagawa Station,東京都品川区北品川2-2-9
restaurant oak,"Buffet, pasta, Western/European cuisine (other)",3.43,Tachikawa Station,東京都立川市曙町2-14-16 ホテルエミシア東京立川 11F
Fulin,Taiwanese cuisine,3.43,Azabu Juban Station,東京都港区麻布十番2-20-5 ２Ｆ
Jiyugaoka Sushi Rinka,"Sushi, Japanese cuisine, Seafood dishes",3.43,Jiyugaoka station,東京都目黒区自由が丘1-3-17 自由が丘センタービル 102
Thai and Vietnamese restaurants Taste of Asia,"Thai food, Vietnamese food, Thai curry",3.43,Shibuya Station,東京都渋谷区宇田川町28-12 遠藤ビル　２Ｆ
Yoshokuya Blue Bell,"Western food, omelet rice",3.43,Ogikubo Station,東京都杉並区南荻窪4-43-8
Izakaya Bouzu Tamachi,"Izakaya, Creative Cuisine, Izakaya/Dining Bar (Others)",3.43,Mita Station,東京都港区芝5-14-1 マック三田コート 1F
Misashimiya Shinjuku West Exit Hulk,"Izakaya, Izakaya/Dining bar (other), Seafood dishes/Seafood dishes",3.43,Shinjuku West Exit Station,東京都新宿区西新宿1-5-1 新宿西口ハルク 食堂酒場ハル MB3F
Yakiniku House Ohashi,Grilled meat,3.43,Kiba station,東京都江東区東陽1-15-7
Koizumi restaurant,"Innovative fusion, French, restaurant (other)",3.43,Ebisu Station,東京都渋谷区恵比寿西1-10-12
Father,"pizza, italian, bar",3.43,Ebara Nakanobu Station,東京都品川区中延2-8-13 MKマンション 1F
Pizzeria Grande Babbo,"pizza, pasta, italian",3.43,Kameido station,東京都江東区亀戸2-7-8 岡本ビル 1F
PUMP craft beer bar,"Dining bar, beer bar, pub",3.43,Zoshigaya (Tokyo Metro) Station,東京都豊島区南池袋3-8-3 池袋クラウンハイツ 1F
Shinsetsuen,"Peking food, Chinese food, Ramen",3.43,Shimokitazawa Station,東京都世田谷区北沢2-9-24 博雅ビル 1F
Nisashi,"Standing izakaya/bar, izakaya",3.43,Akasaka Station,東京都港区赤坂3-6-12 山翠会館 1F
Azabu Fujishima,"Izakaya, offal hot pot, offal grill",3.43,Azabujuban Station,東京都港区麻布十番2-14-5 マスコビル 中2F
Tokyo Ajigen Kanda Station Store,ramen,3.43,Kanda Station,東京都千代田区鍛冶町2-13-7
Gomaya Shinjuku 3-chome,"Izakaya, vegetable dishes, oyster bar",3.43,Shinjuku Sanchome Station,東京都新宿区新宿3-4-1 東新宿ビル 5F
Yayoi,"Pork cutlet, dining bar, katsudon, katsuju",3.43,Asakusa (Tsukuba EXP) Station,東京都台東区浅草3-12-4
one frame,"Japanese food (other), Izakaya, rice bowl (other)",3.43,Shintomicho Station,東京都中央区築地2-1-17 陽光築地ビル B1F
Kitchen Shiroyama,"Western food, omelet rice, set meals/dining room",3.43,Asakusa (Tsukuba EXP) Station,東京都台東区西浅草3-4-3
La Luce,"Italian, pasta, and other meat dishes",3.43,Fuchu Station,東京都府中市宮西町1-18-6 ライオンズステージ府中シティタワー　１０１
Sugamo Tokiwa Shokudo Komagome branch,"Set meals/diners, deep-fried dishes, seafood dishes/seafood dishes",3.43,Komagome Station,東京都豊島区駒込3-3-21 1F
Conger eel cuisine and local sake Asakusa Kawai,"Local cuisine (other), seafood dishes, conger eel",3.43,Asakusa (Tsukuba EXP) Station,東京都台東区西浅草2-26-1 坂田ビル 1F
Japanese chestnuts and chestnuts IROIRO Ueno Marui store,"Japanese sweets, sweets (others), soft-serve ice cream",3.43,Keisei Ueno Station,東京都台東区上野6-15-1 上野マルイ 1F
New Koenji India,"Indian curry, Indian food",3.43,Koenji Station,東京都杉並区高円寺北3-22-8
The Great Burger Stand,hamburger,3.43,Shibuya Station,東京都渋谷区渋谷3-21-3 渋谷ストリーム 1F
Set meal Yashiro,Set meal/Dining room,3.43,Koenji Station,東京都杉並区高円寺北3-17-3
Tea Tea Konoka,"Japanese cuisine, Izakaya",3.43,Shibuya Station,東京都渋谷区宇田川町12-9 ジュール渋谷 4F
Iseman,Udon,3.43,Gakushuinshita Station,東京都新宿区高田馬場2-6-6
Small dishes hang out,"Japanese cuisine, Sake bar, Shochu bar",3.43,Osakihirokoji Station,東京都品川区西五反田1-32-8 ぐれいぷハウス 2F
Seijo walk,Japanese sweets,3.43,Seijo Gakuen-mae Station,東京都世田谷区成城6-5-34 コルティ成城内
Mitaka Modern Times,"Western food, Italian food, dining bar",3.43,Mitaka Station,東京都三鷹市下連雀3-32-6 フレンドビル 2F
Eat Good Place,"cafe, hamburger, pasta",3.43,Higashiikebukuro Station,東京都豊島区東池袋4-42 IKE・SUNPARK内
beer university,"Beer bar, standing bar/bar, beer hall/beer restaurant",3.43,Nakano station,東京都中野区中野3-34-23 辻ビル 2F
Restaurant Sunrise,"hamburger, steak, western food",3.43,Gakugeidaigaku Station,東京都目黒区鷹番2-8-23
Chinese Bar Ikeko,"Chinese food, dining bar, bar/bar",3.43,Shinsen Station,東京都渋谷区道玄坂2-22-6 CREA道玄坂 4F
Nakano Uroko Main Store,"Seafood dishes/Seafood dishes, Izakaya",3.43,Nakano station,東京都中野区中野5-61-10
Yakiniku Gyuin Kyobashi Edogrand,"Yakiniku, steak, wine bar",3.43,Kyobashi Station,東京都中央区京橋2-2-1 京橋エドグラン B1F
Titchai,"Thai food, Thai curry, vegetable dishes",3.43,Shimokitazawa Station,東京都世田谷区代沢5-29-8
Qin sushi,sushi,3.43,Ichigaya Station,東京都千代田区九段北4-2-9 須原屋ビル 1F
Ajirakurai,"Offal, Yakiniku, Izakaya",3.43,Nakano Station,東京都中野区中野5-56-16 オスカービル　１Ｆ
Miya Roppongi,"Steak, wine bar, meat bar",3.43,Roppongi Station,東京都港区六本木4-5-8 KAZビル 1F
Peasant Yobancho,"Western food, set meals/dining room",3.43,Ichigaya Station,東京都千代田区四番町4-13 井上ビル　Ｂ１Ｆ
bridge of tears,"Yakitori, Yakitori, Izakaya",3.43,Nakano Station,東京都中野区中野5-53-10
Airport Lounge South,others,3.43,Haneda Airport Terminal 2 (Tokyo Monorail) Station,東京都大田区羽田空港3-4-2 羽田空港第2旅客ターミナル 2F 国内線出発ゲートエリア（南）
Izakaya Matsu-chan,"Izakaya, Motsuyaki, Kushiyaki",3.43,Kameido station,東京都江東区亀戸2-38-2
Toriyasu Yaesu,"Yakitori, Mizutaki, Izakaya",3.43,Takaracho Station,東京都中央区京橋1-6-8 コルマ京橋ビル １F
Akaoni Ikebukuro store,"Okonomiyaki, Izakaya, Teppanyaki",3.43,Ikebukuro Station,東京都豊島区南池袋2-27-15 東興ビル１Ｆ
Koki Sushi,"sushi, seafood rice bowl",3.43,Tachikawa North Station,東京都立川市曙町2-30-1
Takano Foods Shop Ikebukuro Salad,"Sweets (other), delicatessen, bread",3.43,Ikebukuro Station,東京都豊島区南池袋1-28-1 西武池袋本店 B1F
Nikki Shinbashi,"Izakaya, dining bar, shochu bar",3.43,Shimbashi Station,東京都港区新橋2-11-8 セントランス・２ビル
Tsukemenya Yasubee Takadanobaba store,"Tsukemen, Ramen, Chinese food",3.43,Takadanobaba Station,東京都新宿区高田馬場1-22-7 １Ｆ
Korean food Lee Cho,"Korean food, cold noodles",3.43,Seijo Gakuen-mae Station,東京都世田谷区成城6-8-8
Free-range chicken Seafood 100% buckwheat noodles Dashi-shabu Nichinichi,Soba,3.43,Seibu Shinjuku Station,東京都新宿区歌舞伎町2-39-6 江口ビル1F
bellmare,"italian, pasta, cafe",3.43,Shibuya Station,東京都渋谷区桜丘町24-2 第３富士商事ビル 1F
Nanshu Tavern Tegetege,"Izakaya, Okinawan cuisine, hotpot (other)",3.43,Kojimachi Station,東京都千代田区平河町1-3-8 平河町プラザ　１Ｆ
Korean home cooking Itaro,"Korean food, Yakiniku, Korean hotpot",3.43,Shin-Okubo Station,東京都新宿区大久保1-16-29 ハヤシビル 1F
Charcoal-grilled seasonal greens Tamagawa,"Izakaya, Yakitori, Seafood dishes",3.43,Tachikawa Station,東京都立川市曙町2-14-32
Niku Sanuki Jinzo Udon Takadanobaba store,"Udon, curry udon, tempura",3.43,Takadanobaba Station,東京都新宿区高田馬場4-2-31 SSTビル
West Exit Yakiton Yaya East Exit Branch,"Yakitori, Yakitori, Standing Izakaya/Bar",3.43,Asakusabashi Station,東京都台東区浅草橋1-10-9
Furuta,"Soba, udon, set meals/dining room",3.43,Bubaigawara Station,東京都府中市美好町3-1-25
Thai restaurant BOSS head office,"Thai food, Thai curry",3.43,Takadanobaba Station,東京都新宿区高田馬場1-23-7 創信ビル 1F
Motsuyaki Yoshida,"Motsuyaki, Izakaya, Hormone",3.43,Monzennakacho Station,東京都江東区富岡1-26-13 富岡大和マンション 1F
