name,genre,rating_val,nearest_station,address
trattoria serena,"italian, pasta, western/european cuisine (others)",3.47,shirokane takanawa station,東京都港区三田5-7-8 シャンボール三田　１Ｆ
shimosoya restaurant,set meal/dining room,3.47,ryogoku station,東京都墨田区横網1-12-33
ramen senka,"ramen, tsukemen, yakisoba",3.47,jiyugaoka station,東京都目黒区自由が丘1-12-5
asian tower kagurazaka,"thai food, thai curry, bar bar",3.47,ushigome kagurazaka station,東京都新宿区神楽坂5-30 MTTビル 2F
tonkatsu ikoma,pork cutlet,3.47,ningyocho station,東京都中央区日本橋小舟町8-11
nakameguro taproom,"pizza, beer hall/beer restaurant, beer bar",3.47,nakameguro station,東京都目黒区上目黒2-1-3 中目黒GTプラザ C棟2F
matsunaga ranch ginza main store,"yakiniku, korean food, offal",3.47,ginza-itchome station,東京都中央区銀座2-4-18 アルボーレ銀座8F
yakitori aoi,"yakitori, izakaya, wine bar",3.47,ushigome kagurazaka station,東京都新宿区神楽坂5-43-2 ROJI神楽坂　B1F
session,"dining bar, italian, wine bar",3.47,suitengumae station,東京都中央区日本橋浜町3-20-2 HAMACHO HOTEL&APARTMENTS 1F
shina soba tempura,ramen,3.47,kamata station,東京都大田区西蒲田7-32-3 メゾンアストリア 1F
tonkatsu yamasaki,"tonkatsu, kushiage",3.47,akebonobashi station,東京都新宿区住吉町6-10 小松ビル 1F
platino sakurashinmachi store,cake,3.47,sakurashinmachi station,東京都世田谷区新町2-35-16
spaghetti pancho okachimachi store,"pasta, italian",3.47,okachimachi station,東京都台東区上野5-26-8 ロイヤルビル B1F
vegetable king ginza store,"vegetarian, italian, pizza",3.47,shimbashi station,東京都中央区銀座8-10-17 銀座サザンビル　７Ｆ
grand darjeeling shimbashi,"indian food, indian curry, curry (others)",3.47,toranomon station,東京都港区西新橋1-23-9 河野ビル　Ｂ１Ｆ
all-day dining “cerise” conrad tokyo,"western food, buffet, cake",3.47,shiodome station,東京都港区東新橋1-9-1 コンラッド東京 28F
confectionery chef beniya,japanese sweets,3.47,toden zoshigaya station,東京都豊島区南池袋2-11-4
tachinfuta-kun,"izakaya, standing bar/bar, horse sashimi",3.47,asagaya station,東京都杉並区阿佐谷北2-12-5
ginyu,"sushi, sake bar, seafood dishes",3.47,kagurazaka station,東京都新宿区矢来町110
not cowardly,"bistro, french, wine bar",3.47,toden zoshigaya station,東京都豊島区南池袋2-10-3 齋藤ビル 1F
excellent,"tonkatsu, izakaya",3.47,ningyocho station,東京都中央区日本橋人形町2-16-4 人形町池田ビル 1F
aji no fue main store,"standing izakaya/bar, izakaya",3.47,okachimachi station,東京都台東区上野5-27-5 1F・2F
restaurant ragu,western food,3.47,suitengumae station,東京都中央区日本橋蛎殻町2-16-9
melting in the mouth,"cafe, bread/sandwiches (other), soft serve ice cream",3.47,hiroo station,東京都渋谷区広尾5-17-10 MKビル 1F
petit ozami,"bistro, cafe, wine bar",3.47,ginza-itchome station,東京都中央区銀座1-4-9 銀座オザミビル 1F・2F
shinjuku yakiniku bulls,"bbq, offal, samgyeopsal",3.47,shinjuku west exit station,東京都新宿区西新宿1-4-1 新宿プリンスビル 4F
mitsubo edogawabashi,"motsuyaki, izakaya, yakiton",3.47,edogawabashi station,東京都新宿区山吹町364 室谷ビル　１Ｆ
sushi katsu katsu midori seibu shibuya store,"conveyor belt sushi, seafood dishes, sushi",3.47,shibuya station,東京都渋谷区宇田川町21-1 西武渋谷店 8F
sasa burger nakameguro,"hamburger, cafe",3.47,nakameguro station,東京都目黒区上目黒2-1-1 中目黒GTプラザ B1F
western food,"western food, curry rice, omelet rice",3.47,suidobashi station,東京都千代田区西神田2-8-12
beebo! beer and dining bar,"dining bar, beer bar, bar",3.47,ikebukuro station,東京都豊島区東池袋1-20-5 七富久ビル　B1F
tomin sakaba uokin,"seafood dishes, seafood dishes, izakaya, japanese sake bar",3.47,gotanda station,東京都品川区東五反田2-2-2 松楽ビル Ｂ１Ｆ
(wholesale) chofu meat center,"yakiniku, horumon, izakaya",3.47,nishichofu station,東京都調布市下石原2-46-1
red sea bream ramen mengyo kinshicho parco store,"ramen, oil soba",3.47,kinshicho station,東京都墨田区江東橋4-27-14 錦糸町パルコ 1F
dried sardine chinese soba menya shibano,"ramen, tsukemen",3.47,daimon station,東京都港区芝公園2-3-9 荒井ビル 1F
nishiazabu nikusui yamamoto,"yakiniku, steak, izakaya",3.47,nogizaka station,東京都港区西麻布2-2-2 ＮＫ青山ホームズ 1F
genei. free,"ramen, chinese hotpot/hotpot, offal hotpot",3.47,hiroo station,東京都渋谷区広尾1-10-10 ＮＫビル B1F
robata bar samada,"bar bar, tavern, steak",3.47,iwamotocho station,東京都千代田区神田佐久間町3-21-6 第１ヤマコビル 1Ｆ
omura bread,bread,3.47,minowabashi station,東京都荒川区南千住1-29-6
chitoku,"set meals/dining room, chinese noodles (others), gyoza",3.47,togoshi station,東京都品川区戸越3-4-19
gensoba tofu,soba,3.47,sangenjaya station,東京都世田谷区三軒茶屋1-21-9 1Ｆ
horsetail,"monjayaki, okonomiyaki, teppanyaki",3.47,asakusa (tsukuba exp) station,東京都台東区浅草2-4-13
hatahata mansion,"izakaya, kiritanpo, nabe (other)",3.47,yurakucho station,東京都中央区銀座西2-2 銀座インズ2 B1F
moty akasaka tbs mae,"indian food, indian curry",3.47,akasaka station,東京都港区赤坂2-14-31 ウィンド赤坂 3F
yakitori nakaya,"yakitori, yakitori, izakaya",3.47,chitose karasuyama station,東京都世田谷区南烏山6-6-24 サンマルシェビル　１Ｆ
bean tea,"udon, sweets shop, shaved ice",3.47,iidabashi station,東京都千代田区富士見2-7-2 飯田橋プラーノ2F
tonkatsu maisen aoyama main store,"tonkatsu, japanese cuisine, shabu-shabu",3.47,omotesando station,東京都渋谷区神宮前4-8-5
torisho,"yakitori, izakaya",3.47,akihabara station,東京都千代田区外神田4-3-12
champs du soleil,western cuisine (other),3.47,ogawamachi station,東京都千代田区内神田1-10-6
forest butchers,"bar bar, bistro, tavern",3.47,jimbocho station,東京都千代田区一ツ橋2-6-5
baccione,"italian, pasta, bar bar",3.47,nakameguro station,東京都目黒区上目黒1-16-2 鹿コーポラス　１Ｆ
sansho pepper,japanese food,3.47,shiodome station,東京都港区東新橋1-7-1 パークホテル東京 25F
ozaki beef yakiniku ginza himuka,"yakiniku, horumon, sushi",3.47,ginza station,東京都中央区銀座5-2-1 東急プラザ銀座 11F
masala,"indian cuisine, indian curry, dining bar",3.47,omori station,東京都品川区南大井6-26-3 大森ベルポートD館 1F
thai food krung siam nakameguro store,thai food,3.47,nakameguro station,東京都目黒区上目黒1-6-5 森ビル ２F
el chateo ginza store,"spanish cuisine, bar bar, bistro",3.47,ginza station,東京都中央区銀座3-2-12 銀座T8ビル 1～2F
fleet,"ice cream, western sweets (other), cafe",3.47,sangubashi station,東京都渋谷区代々木4-12-6 Cala参宮橋 1F-A
tea garden,"japanese tea specialty store, soft-serve ice cream",3.47,keisei ueno station,東京都台東区上野4-9-13
yamamoto gyuzo azabu juban,"korean food, izakaya, korean hotpot",3.47,azabujuban station,東京都港区麻布十番1-8-10 VORT麻布十番Ⅲ 3F
tsukemen shop yasubee ikebukuro store,"tsukemen, ramen, chinese food",3.47,ikebukuro station,東京都豊島区東池袋1-12-14
burnt,"japanese cuisine, izakaya, set meals/diner",3.47,akasakamitsuke station,東京都港区赤坂3-18-6 2F
chao meng lai,"chinese food, cantonese food, dim sum/dim sum",3.47,shiodome station,東京都港区東新橋1-6-1 日本テレビタワー 1F
"thank you from hirado for obanzai, skewers, and sake.","local cuisine (other), rice bowl (other), japanese cuisine",3.47,yurakucho station,東京都千代田区有楽町2-10-1 東京交通会館 B1F
yokota bar,"izakaya, sake bar, seafood dishes",3.47,tachikawa station,東京都立川市錦町1-3-18 セサミビル　１Ｆ
houseboat shinagawa funei,"houseboat/cruising, tempura, japanese cuisine",3.47,kitashinagawa station,東京都品川区北品川1-16-8
aoyama shanway ginza,"chinese food, dandan noodles, ramen",3.47,higashi ginza station,東京都中央区銀座7-12-5 銀星ビル 1F
nakano gyoza “yamayoshi”,"gyoza, izakaya",3.47,nakano station,東京都中野区中野5-55-9
flower shop by the sea,"seafood/seafood dishes, creative cuisine, japanese cuisine (other)",3.47,shinsen station,東京都渋谷区円山町23-7 星野円山ビル 1F
ningyo town tanizaki,"shabu-shabu, sukiyaki, hotpot (other)",3.47,ningyocho station,東京都中央区日本橋人形町1-7-10 ツカコシビル1F
tatsumi,"japanese cuisine, seafood cuisine, izakaya",3.47,kayabacho station,東京都中央区日本橋茅場町2-1-9
tokyo tarako spaghetti shibuya store,pasta,3.47,shibuya station,東京都渋谷区渋谷1-14-8 宮益SKビル 1F
yamatoya,"tendon/tenju, tempura, oden",3.47,shibamata station,東京都葛飾区柴又7-7-4
tonkatsu musashino,"tonkatsu, fried food",3.47,ueno okachimachi station,東京都台東区上野2-8-1 2Ｆ
shinjuku tachiyoshi akihabara store,kushiage,3.47,akihabara station,東京都千代田区外神田4-14-1 秋葉原UDXビル 3F
artist cafe,"italian, dining bar, lounge",3.47,suidobashi station,東京都文京区後楽1-3-61 東京ドームホテル　４３Ｆ
sail knots,bread,3.47,kanamecho station,東京都豊島区要町1-17-7
toranomon pasta,"pasta, italian",3.47,toranomon station,東京都港区西新橋1-9-11
bunryu takadanobaba store,"italian, pasta, steak",3.47,takadanobaba station,東京都新宿区高田馬場1-26-5 Ｆ・Ｉビル B1F
lancern,"southeast asian food (other), thai food, thai curry",3.47,kichijoji station,東京都武蔵野市吉祥寺本町1-32-9 モトハシビル　２Ｆ
munehiro,"udon, oden",3.47,mita station,東京都港区芝4-5-15 クレール芝 1F
micasa,"italian, bar bar, wine bar",3.47,shimbashi station,東京都港区新橋2-20-15 新橋駅前ビル1号館 ２Ｆ
bar sinatra meguro,"izakaya, seafood/seafood dishes, sake bar",3.47,meguro station,東京都品川区上大崎2-27-1 サンフェリスタ目黒B1
myojinshita yakitori toshi,yakitori,3.47,ochanomizu station,東京都千代田区外神田2-5-5 喜多村ビル 1F
tsukune toranomon store,"izakaya, yakitori, hot pot (other)",3.47,toranomon station,東京都港区虎ノ門1-15-5 琴平町アネックスビル　Ｂ１Ｆ
nurungi,"korean food, yakiniku, izakaya",3.47,akasaka station,東京都港区赤坂2-13-8 赤坂ロイヤルプラザ　１Ｆ
kichijoji sandbox,"soba, tempura",3.47,kichijoji station,東京都武蔵野市吉祥寺本町1-9-10 シュープラザビル B1F
ibuki tokyo station tekko avenue,"sushi, japanese cuisine, sake bar",3.47,tokyo station,東京都千代田区丸の内1-8-2 鉄鋼ビル B1F
the two sides modern mexican and tacos,"mexican food, dining bar, bar",3.47,meiji jingumae station,東京都渋谷区神宮前1-10-37
fruit orchard liber kichijoji store,cafe,3.47,kichijoji station,東京都武蔵野市吉祥寺本町2-3-1 東急百貨店吉祥寺店 3F
niginigi 1 nishiogi main building,"sushi, seafood/seafood dishes, izakaya",3.47,nishi-ogikubo station,東京都杉並区西荻南3-11-8
tonki kokubunji store,pork cutlet,3.47,kokubunji station,東京都国分寺市南町3-18-4 浅見ビル　１Ｆ
nepalese ethnic restaurant newer dining,"nepali food, izakaya, curry (other)",3.47,okubo station,東京都新宿区百人町1-18-9 大久保センタービル B1F
soba cut flag,soba,3.47,kamikitazawa station,東京都世田谷区上北沢3-18-10 池田ビル 1F
new maruya,"western food, omelet rice, european curry",3.47,mikawashima station,東京都荒川区東日暮里6丁目15-4
setouchi navy,"japanese cuisine, pork shabu, seafood dishes",3.47,mita station,東京都港区芝5-24-3 日置ビル １Ｆ
sakurai,"sushi, japanese cuisine, seafood dishes",3.47,nihonbashi station,東京都中央区日本橋1-2-16 ＢＬＵＥ　ＭＡＲＫ８３　１Ｆ
suicai,"chinese food, dumplings",3.47,edogawabashi station,東京都新宿区西五軒町13-3 関谷ビル
steak house rivera gotanda,steak,3.47,takanawadai station,東京都品川区東五反田3-6-18
stew and stop.,izakaya,3.47,ogikubo station,東京都杉並区荻窪5-29-6
katsukichi nihonbashi takashimaya sc store,"tonkatsu, kushiage, curry rice",3.47,nihonbashi station,東京都中央区日本橋2-5-1 日本橋髙島屋S.C.新館 6F
karasumori yakuyaku,izakaya,3.47,shimbashi station,東京都港区新橋2-15-5
masters dream house marunouchi,"dining bar, beer bar, izakaya",3.47,tokyo station,東京都千代田区丸の内1-8-1 丸の内トラストタワービルＮ館 1F
chinese food mickey hanten,"chinese food, ramen",3.47,nakanosakaue station,東京都中野区本町2-17-4
hakata offal hot pot ganko,"motsunabe, izakaya",3.47,shimbashi station,東京都港区新橋2-20-15 新橋駅前ビル1号館 B1F
echigoya genpaku,"izakaya, charcoal grill, japanese food (other)",3.47,toranomon station,東京都港区西新橋1-21-11 小野ビル 1F
the spice,"dining bar, indian curry, indian cuisine",3.47,akasaka station,東京都港区赤坂5-5-8 赤坂ファイブビル 1F
taste 3rd store,"chinese food, sichuan food, izakaya",3.47,toranomon hills station,東京都港区西新橋3-3-3 ペリカンビル B1F
mikisuke,steak,3.47,kodemmacho station,東京都中央区日本橋小伝馬町7-12 ｋｄビル 1F
terrace dining tango,"dining bar, italian, hamburger",3.47,kamiyacho station,東京都港区芝公園3-5-4 渋澤ビル 1F
puang thai,"thai food, thai curry, izakaya",3.47,kinshicho station,東京都墨田区江東橋4-7-9
soi 7,"thai food, thai curry, thai food",3.47,nakameguro station,東京都目黒区上目黒2-12-7
chigaya kuramae store,"bread, cafe, donuts",3.47,shin-okachimachi station,東京都台東区鳥越2-8-11
ristorante stefano,italian,3.47,kagurazaka station,東京都新宿区神楽坂6-47 照井ビル　１Ｆ
pizzeria spontini cascade harajuku,"pizza, cafe, italian",3.47,meiji jingumae station,東京都渋谷区神宮前1-10-37 CASCADE HARAJUKU 2F
xiao xiao ramen,"ramen, gyoza, chinese food",3.47,hibiya station,東京都千代田区有楽町1-3-8
shabu shabu yamashofu omotesando branch,"shabu-shabu, sukiyaki, pork-shabu",3.47,omotesando station,東京都渋谷区神宮前4-9-4 2F
oujiya,ramen,3.47,oji ekimae station,東京都北区王子1-10-16 王子駅前ビル 1F
nihachian sarashin,soba,3.47,jiyugaoka station,東京都目黒区自由が丘1-29-4
menkoubou takeshi,"ramen, tsukemen",3.47,kinshicho station,東京都墨田区太平3-12-10 丸菱ビル　1Ｆ
new king,"izakaya, western food, japanese food (other)",3.47,asakusa (tsukuba exp) station,東京都台東区浅草5-21-7
menya gian tanashi main store,"tsukemen, ramen",3.47,tanashi station,東京都西東京市田無町2-9-1
toukenmenso toya akihabara main store,"sword-cut noodles, dandan noodles, soupless dandan noodles",3.47,suehirocho station,東京都千代田区外神田3-8-17 渡辺ビル 1Ｆ
tokyo imaya main store,"grilled chicken, local cuisine (others), mizutaki",3.47,nijubashimae station,東京都千代田区丸の内2-4-1 丸の内ビルディング 6F
manpuku,"chinese food, chinese noodles (other), gyoza",3.47,omori kaigan station,東京都大田区大森北2-10-1
nagasaki champon/sara udon kuma,"champon, chinese food, set meals",3.47,shin-nakano station,東京都中野区本町6-14-11
noodles house koi,"soupless dandan noodles, tsukemen, bars, alcohol (others)",3.47,kinshicho station,東京都墨田区江東橋3-9-23 ニュー錦糸ビル1F
chinese cuisine yang ming dian,"cantonese cuisine, dim sum",3.47,akabanebashi station,東京都港区芝公園4-8-1 ザ・プリンス パークタワー東京 B1F
sushi takase,"sushi, japanese cuisine, seafood dishes",3.47,yoyogi station,東京都渋谷区千駄ヶ谷4-26-11 代々木TH&Cビル 2F
sasaya cafe,"natural food, cafe, curry rice",3.47,honjoazumabashi station,東京都墨田区横川1-1-10
yakitori ebisu nishiogi kitaguchi branch,"izakaya, yakitori",3.47,nishi-ogikubo station,東京都杉並区西荻北3-19-12
